Attrition,Age,TravelProfile,HomeToWork,Gender,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Department_Marketing,Department_Sales,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Other,EducationField_Statistics,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
1.0,36.0,1,12.0,0,61.0,3.0,5.0,1.0,0.0,2.0,0.0,19.0,2.0,1.0,1.0,0,17081.0,False,True,False,False,False,False,False,True,False,False,False
0.0,34.0,1,8.0,1,65.0,4.0,3.0,1.0,1.0,2.0,0.0,19.0,3.0,1.0,3.0,1,18911.0,False,False,False,False,False,False,True,True,False,False,False
0.0,32.0,1,10.0,1,33.0,3.0,1.0,5.0,0.0,2.0,0.0,18.0,14.0,4.0,13.0,2,20306.0,False,False,False,False,False,False,False,False,True,False,False
0.0,32.0,1,20.0,0,80.0,5.0,3.0,3.0,1.0,3.0,0.0,18.0,10.0,0.0,2.0,1,24610.0,False,True,False,False,False,False,True,False,False,True,False
0.0,36.0,1,1.0,1,70.0,4.0,3.0,4.0,1.0,1.0,1.0,16.0,2.0,2.0,2.0,0,17070.0,False,False,True,False,False,False,False,True,False,False,False
0.0,53.0,1,1.0,1,34.0,3.0,2.0,5.0,0.0,7.0,0.0,20.0,18.0,6.0,10.0,0,20160.0,False,True,False,False,False,False,False,False,True,False,False
0.0,36.0,1,28.0,0,80.0,4.0,4.0,4.0,1.0,4.0,0.0,22.0,17.0,5.0,9.0,1,26903.0,False,False,True,False,False,False,False,False,False,True,False
0.0,40.0,1,16.0,1,80.0,4.0,3.0,3.0,1.0,1.0,0.0,18.0,18.0,6.0,12.0,1,25435.0,False,False,False,False,False,False,True,False,False,True,False
1.0,35.0,1,27.0,1,42.0,4.0,5.0,4.0,1.0,1.0,1.0,29.0,17.0,6.0,11.0,0,20599.0,False,True,False,False,False,False,False,False,True,False,False
0.0,35.0,1,13.0,0,55.0,3.0,5.0,4.0,0.0,2.0,0.0,20.0,2.0,2.0,1.0,1,18008.0,False,False,False,False,False,False,True,True,False,False,False
1.0,36.0,1,10.0,0,52.0,4.0,5.0,5.0,0.0,7.0,0.0,28.0,10.0,0.0,3.0,0,18407.0,False,True,False,False,False,False,True,False,True,False,False
1.0,41.0,1,9.0,1,57.0,5.0,4.0,2.0,1.0,4.0,1.0,18.0,10.0,1.0,0.0,1,17778.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,2,6.0,0,67.0,3.0,2.0,3.0,1.0,4.0,0.0,22.0,8.0,2.0,0.0,2,17093.0,False,False,False,False,False,True,False,True,False,False,False
0.0,32.0,0,30.0,1,69.0,3.0,3.0,3.0,0.0,9.0,0.0,17.0,10.0,6.0,3.0,0,19025.0,False,False,False,False,False,False,False,True,False,False,False
1.0,20.0,1,5.0,0,54.0,3.0,1.0,5.0,1.0,1.0,0.0,24.0,1.0,0.0,0.0,0,17973.0,False,False,True,False,False,False,False,True,False,False,False
0.0,39.0,1,3.0,1,42.0,4.0,5.0,2.0,1.0,8.0,0.0,16.0,13.0,0.0,4.0,2,20160.0,True,False,False,False,False,False,True,False,True,False,False
1.0,41.0,1,25.0,0,70.0,4.0,2.0,3.0,1.0,3.0,1.0,18.0,9.0,2.0,1.0,1,22380.0,False,True,False,False,True,False,False,False,True,False,False
0.0,41.0,1,3.0,1,61.0,3.0,4.0,5.0,0.0,7.0,0.0,21.0,22.0,6.0,8.0,2,30799.5,False,True,False,False,False,False,True,False,False,False,False
0.0,46.0,1,28.0,1,65.0,4.0,4.0,1.0,1.0,1.0,0.0,19.0,11.0,4.0,9.0,1,21906.0,False,False,False,False,False,False,True,False,True,False,False
1.0,32.0,1,19.0,0,72.0,3.0,1.0,3.0,1.0,3.0,0.0,19.0,11.0,1.0,1.0,1,24161.0,False,True,False,False,True,False,False,False,False,True,False
1.0,33.0,1,16.0,0,56.0,3.0,5.0,3.0,1.0,7.0,1.0,17.0,15.0,6.0,7.0,2,28610.0,False,False,False,False,False,False,False,False,False,True,False
1.0,26.0,1,22.0,0,59.0,3.0,5.0,3.0,0.0,1.0,0.0,25.0,1.0,0.0,0.0,1,17377.0,False,False,False,False,False,False,False,True,False,False,False
1.0,30.0,1,21.0,0,58.0,4.0,5.0,1.0,0.0,2.0,1.0,19.0,5.0,1.0,2.0,0,18389.0,False,False,False,False,False,False,False,True,False,False,False
0.0,33.0,1,7.0,1,70.0,4.0,2.0,3.0,1.0,2.0,0.0,18.0,15.0,6.0,9.0,1,22162.0,False,False,False,False,False,False,True,False,True,False,False
0.0,37.0,1,11.0,1,68.0,3.0,1.0,5.0,0.0,6.0,0.0,25.0,17.0,0.0,3.0,1,18452.0,False,False,False,False,False,False,False,True,False,False,False
0.0,44.0,0,12.0,0,54.0,3.0,3.0,3.0,1.0,5.0,0.0,19.0,8.0,2.0,3.0,0,18438.0,False,False,False,False,False,False,True,True,False,False,False
0.0,27.0,1,9.0,1,67.0,3.0,2.0,1.0,0.0,1.0,0.0,16.0,6.0,1.0,4.0,0,18445.0,False,False,False,False,False,False,False,True,False,False,False
0.0,33.0,1,12.0,1,64.0,3.0,1.0,1.0,1.0,2.0,1.0,18.0,7.0,1.0,6.0,1,22322.0,False,False,False,False,False,False,True,False,True,False,False
0.0,51.0,1,12.0,0,61.0,3.0,3.0,3.0,1.0,5.0,1.0,22.0,28.0,1.0,1.0,1,30799.5,False,True,False,False,True,False,False,False,False,False,True
0.0,29.0,1,1.0,1,57.0,4.0,4.0,2.0,1.0,3.0,0.0,19.0,9.0,1.0,7.0,1,30799.5,False,False,False,False,False,False,True,False,False,False,False
0.0,36.0,0,24.0,0,67.0,3.0,5.0,4.0,0.0,4.0,0.0,17.0,17.0,1.0,2.0,2,17042.0,False,False,False,False,False,False,False,False,True,False,False
0.0,29.0,1,19.0,0,70.0,1.5,2.0,5.0,1.0,1.0,0.0,25.0,10.0,1.0,8.0,0,21661.0,False,False,False,False,False,False,False,False,True,False,False
0.0,29.0,2,3.0,0,44.0,3.0,5.0,1.0,1.0,1.0,0.0,23.0,10.0,0.0,9.0,0,19554.0,False,True,False,False,False,False,True,False,True,False,False
0.0,37.0,2,1.0,0,31.0,5.0,3.0,1.0,1.0,1.0,0.0,19.0,6.0,1.0,3.0,1,24525.0,False,True,False,False,False,False,False,False,True,False,False
0.0,41.0,1,9.0,0,40.0,3.0,1.0,1.0,0.0,2.0,1.0,27.0,22.0,6.0,8.0,0,30799.5,True,False,False,False,False,False,False,False,False,False,False
1.0,27.0,2,20.0,1,60.0,3.0,2.0,3.0,0.0,1.0,1.0,17.0,9.0,2.0,3.0,1,18741.0,True,False,False,False,False,False,True,True,False,False,False
1.0,40.0,0,5.0,1,56.0,4.0,1.0,5.0,0.0,3.0,1.0,29.0,12.0,1.0,1.0,0,19646.0,False,False,False,False,False,False,True,True,False,False,False
0.0,38.0,1,18.0,1,65.0,4.0,4.0,3.0,0.0,0.0,0.0,23.0,20.0,1.0,9.0,2,23823.0,False,False,False,False,False,False,True,False,False,True,False
0.0,28.0,1,5.0,0,43.0,3.0,2.0,4.0,1.0,2.0,0.0,17.0,7.0,2.0,3.0,1,18226.0,False,False,True,False,False,False,False,True,False,False,False
1.0,39.0,1,24.0,0,63.0,3.0,3.0,5.0,0.0,0.0,0.0,18.0,6.0,0.0,3.0,0,18904.0,False,False,False,False,False,False,False,True,False,False,False
1.0,56.0,1,5.0,0,80.0,3.0,4.0,5.0,1.0,6.0,1.0,19.0,25.0,2.0,5.0,2,30799.5,False,False,False,False,False,False,False,False,False,False,True
0.0,25.0,1,1.0,1,62.0,3.0,3.0,3.0,0.0,0.0,0.0,17.0,5.0,1.0,2.0,2,19898.0,False,False,False,False,False,False,True,False,True,False,False
0.0,52.0,1,8.0,0,57.0,3.0,3.0,4.0,1.0,7.0,0.0,24.0,18.0,4.0,0.0,0,25445.0,False,False,False,False,False,False,True,False,False,True,False
0.0,53.0,0,1.0,1,60.0,4.0,5.0,3.0,0.0,4.0,1.0,25.0,27.0,0.0,2.0,1,27965.0,False,False,False,False,False,False,False,False,False,False,False
1.0,32.0,1,9.0,0,57.0,3.0,3.0,2.0,0.0,1.0,1.0,29.0,1.0,0.0,1.0,0,17795.0,False,False,False,False,False,False,True,True,False,False,False
0.0,41.0,1,7.0,0,65.0,4.0,1.0,4.0,1.0,6.0,1.0,20.0,9.0,1.0,2.0,0,21032.0,False,False,False,False,False,False,False,False,True,False,False
0.0,22.0,1,9.0,0,69.0,3.0,1.0,3.0,1.0,0.0,0.0,25.0,3.0,2.0,2.0,2,17773.0,False,False,False,False,False,False,False,True,False,False,False
0.0,33.0,2,12.0,0,37.0,5.0,1.0,2.0,1.0,1.0,0.0,23.0,10.0,1.0,8.0,1,20668.0,False,True,False,False,False,False,False,False,True,False,False
1.0,25.0,1,6.0,1,67.0,3.0,5.0,3.0,0.0,10.0,0.0,20.0,5.0,3.0,1.0,0,20577.0,False,True,False,False,False,False,True,False,True,False,False
1.0,29.0,2,25.0,0,59.0,4.0,5.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0,17439.0,False,False,False,False,False,False,True,True,False,False,False
0.0,27.0,1,8.0,1,55.0,4.0,5.0,5.0,1.0,8.0,0.0,24.0,9.0,0.0,7.0,0,21811.0,False,False,False,False,False,False,False,False,True,False,False
1.0,31.0,2,21.0,0,66.0,3.0,2.0,3.0,1.0,3.0,0.0,17.0,12.0,0.0,0.0,1,24824.0,False,False,False,False,False,False,True,False,False,True,False
0.0,27.0,1,9.0,1,48.0,4.0,2.0,4.0,1.0,2.0,0.0,25.0,6.0,5.0,4.0,2,18368.0,False,False,False,False,False,True,False,True,False,False,False
0.0,30.0,1,30.0,0,61.0,3.0,3.0,5.0,1.0,8.0,0.0,24.0,8.0,0.0,3.0,1,19115.0,False,True,False,False,False,False,True,False,True,False,False
1.0,33.0,1,9.0,0,63.0,3.0,5.0,2.0,0.0,1.0,1.0,18.0,10.0,6.0,8.0,0,17686.0,False,False,False,False,False,True,False,True,False,False,False
0.0,52.0,1,17.0,1,59.0,3.0,4.0,2.0,0.0,5.0,0.0,17.0,19.0,1.0,8.0,2,20936.0,False,True,False,False,False,False,True,False,True,False,False
0.0,32.0,0,5.0,1,59.0,3.0,5.0,3.0,0.0,2.0,1.0,25.0,11.0,6.0,7.0,1,25852.0,False,True,False,False,False,False,True,False,False,True,False
0.0,42.0,2,12.0,0,66.0,3.0,5.0,3.0,0.0,3.0,0.0,23.0,22.0,1.0,12.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,True
1.0,58.5,2,5.0,0,59.0,4.0,1.0,1.0,1.0,10.0,1.0,20.0,4.0,1.0,1.0,1,18380.0,False,False,False,False,False,False,True,True,False,False,False
0.0,21.0,1,12.0,0,56.0,3.0,1.0,5.0,0.0,2.0,0.0,17.0,3.0,1.0,3.0,0,18728.0,False,True,False,False,False,False,True,True,False,False,False
0.0,24.0,1,30.0,0,61.0,3.0,2.0,5.0,1.0,1.0,0.0,18.0,6.0,1.0,3.0,1,18907.0,False,False,False,False,False,False,False,True,False,False,False
0.0,29.0,0,3.0,0,61.0,3.0,1.0,3.0,0.0,1.0,0.0,19.0,4.0,0.0,2.0,1,19649.0,False,True,False,False,False,False,True,False,True,False,False
0.0,42.0,0,7.0,0,62.0,5.0,2.0,4.0,1.0,7.0,0.0,25.0,11.0,2.0,3.0,1,22430.0,True,False,False,True,False,False,False,False,True,False,False
0.0,39.0,0,5.0,0,41.0,4.0,3.0,2.0,1.0,4.0,0.0,24.0,9.0,6.0,6.0,2,21249.0,False,True,False,False,False,False,True,False,True,False,False
0.0,29.0,2,3.0,0,44.0,4.0,5.0,1.0,0.0,2.0,1.0,20.0,8.0,1.0,8.0,1,22834.0,False,True,False,False,False,False,True,False,True,False,False
0.0,41.0,1,3.0,0,59.0,5.0,2.0,2.0,1.0,3.0,1.0,20.0,7.0,1.0,3.0,2,23457.0,False,True,False,False,False,False,False,False,True,False,False
1.0,36.0,1,16.0,0,51.0,3.0,3.0,3.0,0.0,7.0,0.0,19.0,9.0,0.0,0.0,1,19834.0,False,False,False,False,False,True,False,False,True,False,False
1.0,21.0,1,5.0,1,51.0,4.0,1.0,3.0,1.0,2.0,0.0,19.0,3.0,1.0,3.0,0,18044.0,False,True,False,False,False,False,False,True,False,False,False
0.0,39.0,1,4.0,1,44.0,2.0,3.0,4.0,0.0,9.0,0.0,20.0,9.0,3.0,6.0,2,21389.0,True,False,False,True,False,False,False,False,True,False,False
1.0,50.0,1,14.0,1,45.0,3.0,1.0,1.0,1.0,2.0,0.0,24.0,10.0,6.0,8.0,1,23654.0,False,True,False,False,True,False,False,False,False,True,False
0.0,45.0,0,8.0,0,62.0,4.0,2.0,3.0,0.0,4.0,0.0,20.0,8.0,1.0,4.0,0,19162.0,False,False,False,False,False,False,True,True,False,False,False
0.0,46.0,1,3.0,0,51.0,3.0,3.0,3.0,0.0,6.0,0.0,18.0,26.0,0.0,1.0,2,30799.5,False,False,False,False,False,False,True,False,False,False,False
0.0,38.0,1,8.0,0,63.0,3.0,5.0,1.0,1.0,8.0,0.0,22.0,9.0,1.0,5.0,1,22347.0,False,False,False,False,False,False,False,False,True,False,False
0.0,31.0,2,1.0,0,48.0,5.0,2.0,5.0,1.0,1.0,0.0,26.0,10.0,6.0,7.0,1,20003.0,False,False,False,False,False,False,True,False,True,False,False
1.0,32.0,2,5.0,1,62.0,4.0,5.0,1.0,0.0,8.0,0.0,20.0,4.0,1.0,3.0,0,18785.0,False,True,False,False,False,False,True,True,False,False,False
0.0,29.0,1,9.0,1,63.0,3.0,4.0,2.0,1.0,4.0,0.0,27.0,11.0,1.0,7.0,1,17514.0,False,False,False,False,False,False,True,True,False,False,False
0.0,38.0,1,1.0,1,59.0,4.0,4.0,2.0,0.0,4.0,0.0,27.0,12.0,0.0,3.0,0,23686.0,False,True,False,False,False,False,True,False,True,False,False
0.0,36.0,1,3.0,0,61.0,4.0,1.0,3.0,0.0,1.0,0.0,18.0,10.0,6.0,0.0,2,22596.0,False,True,False,False,False,False,False,False,False,True,False
0.0,40.0,1,6.0,0,78.0,4.0,3.0,3.0,1.0,1.0,0.0,21.0,12.0,1.0,3.0,1,19069.0,False,False,False,False,False,False,False,False,True,False,False
1.0,36.0,1,8.0,0,59.0,3.0,5.0,1.0,1.0,1.0,1.0,26.0,3.0,0.0,2.0,1,17275.0,False,True,False,False,False,False,True,True,False,False,False
0.0,33.0,2,1.0,1,68.0,3.0,1.0,1.0,1.0,1.0,1.0,17.0,15.0,6.0,12.0,0,28458.0,False,False,False,False,False,False,True,False,False,True,False
0.0,33.0,1,1.0,1,65.0,2.0,5.0,3.0,1.0,4.0,0.0,24.0,10.0,0.0,5.0,1,20160.0,False,False,False,False,False,False,False,False,False,False,False
1.0,34.0,2,6.0,0,72.0,3.0,3.0,5.0,0.0,2.0,1.0,17.0,11.0,6.0,8.0,0,19348.0,False,False,False,False,False,False,True,True,False,False,False
1.0,29.0,1,9.0,1,52.0,5.0,1.0,4.0,1.0,1.0,0.0,18.0,2.0,2.0,2.0,0,17760.0,False,True,False,False,True,False,False,True,False,False,False
0.0,29.0,2,5.0,0,54.0,4.0,1.0,2.0,1.0,2.0,1.0,18.0,3.0,3.0,3.0,2,19867.0,False,False,False,False,False,False,True,True,False,False,False
1.0,36.0,2,5.0,0,59.0,3.0,5.0,2.0,0.0,11.0,1.0,28.0,3.0,0.0,0.0,0,17285.0,False,False,True,False,False,False,False,True,False,False,False
1.0,40.0,1,23.0,0,68.0,4.0,4.0,3.0,0.0,2.0,1.0,17.0,9.0,1.0,0.0,2,21380.0,False,True,False,False,True,False,False,False,True,False,False
0.0,40.0,1,13.0,0,78.0,3.0,3.0,5.0,0.0,3.0,0.0,19.0,9.0,6.0,8.0,1,21377.0,False,False,False,False,False,False,False,False,True,False,False
0.0,32.0,0,3.0,0,62.0,5.0,3.0,3.0,0.0,1.0,0.0,18.0,7.0,2.0,5.0,2,20345.0,False,False,False,False,False,False,False,False,True,False,False
0.0,50.0,1,9.0,0,54.0,3.0,4.0,4.0,0.0,7.0,0.0,20.0,4.0,2.0,3.0,2,18875.0,False,True,False,False,True,False,False,True,False,False,False
1.0,25.0,1,20.0,0,59.0,4.0,5.0,4.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,2,17413.0,False,True,False,False,True,False,False,True,False,False,False
1.0,40.0,2,5.0,0,56.0,3.0,4.0,2.0,1.0,8.0,0.0,17.0,22.0,6.0,6.0,1,28169.0,False,False,False,False,False,False,True,False,False,False,False
1.0,26.0,1,22.0,0,38.0,4.0,1.0,4.0,0.0,2.0,1.0,24.0,2.0,1.0,1.0,1,18413.0,False,True,False,False,True,False,False,True,False,False,False
0.0,28.0,1,4.0,1,63.0,3.0,1.0,4.0,0.0,0.0,0.0,22.0,10.0,1.0,7.0,1,22655.0,False,False,False,False,False,False,False,False,False,True,False
0.0,49.0,2,7.0,0,61.0,4.0,5.0,1.0,1.0,3.0,0.0,30.5,24.0,3.0,3.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,False
0.0,40.0,0,10.0,0,63.0,4.0,1.0,2.0,1.0,9.0,0.0,19.0,5.0,0.0,2.0,2,19876.0,False,False,False,False,False,False,True,False,True,False,False
0.0,36.0,1,1.0,1,35.0,3.0,2.0,4.0,0.0,0.0,0.0,20.0,10.0,0.0,5.0,1,20228.0,False,False,False,False,False,True,False,False,True,False,False
0.0,51.0,1,12.0,1,52.0,4.0,5.0,4.0,0.0,3.0,0.0,21.0,28.5,0.0,3.0,0,28142.0,False,False,True,False,False,False,False,False,False,False,False
0.0,36.0,1,8.0,0,59.0,4.0,1.0,3.0,1.0,3.0,0.0,20.0,13.0,5.0,2.0,2,17329.0,False,True,False,False,False,False,True,True,False,False,False
0.0,37.0,1,22.0,0,65.0,1.5,5.0,5.0,0.0,1.0,1.0,17.0,8.0,1.0,7.0,1,18564.0,False,False,False,False,False,False,True,True,False,False,False
0.0,38.0,1,10.0,0,71.0,3.0,3.0,1.0,0.0,2.0,0.0,24.0,10.0,0.0,3.0,1,19771.0,False,False,False,False,False,False,True,True,False,False,False
0.0,41.0,0,12.0,0,65.0,4.0,1.0,2.0,0.0,10.0,0.0,20.0,6.0,1.0,3.0,2,20876.0,False,False,False,False,False,False,True,False,True,False,False
0.0,36.0,1,11.0,1,59.0,3.0,4.0,3.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,1,17220.0,False,True,False,False,False,False,True,True,False,False,False
0.0,40.0,1,3.0,0,49.0,3.0,4.0,3.0,1.0,0.0,0.0,24.0,22.0,3.0,9.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,True
0.0,28.0,1,28.0,1,39.0,5.0,3.0,5.0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,1,19877.0,False,False,False,False,False,False,False,False,True,False,False
0.0,27.0,1,9.0,1,48.0,4.0,5.0,4.0,1.0,2.0,0.0,25.0,6.0,5.0,4.0,1,18368.0,False,False,False,False,False,True,False,True,False,False,False
0.0,40.0,1,3.0,1,78.0,4.0,3.0,3.0,0.0,6.0,0.0,27.0,20.0,0.0,0.0,2,18448.0,False,False,False,False,False,False,False,False,True,False,False
1.0,35.0,1,27.0,1,42.0,4.0,3.0,4.0,0.0,1.0,1.0,29.0,17.0,6.0,11.0,0,20599.0,False,True,False,False,False,False,False,False,True,False,False
1.0,33.0,2,19.0,1,74.0,5.0,1.0,5.0,0.0,2.0,1.0,28.0,11.0,6.0,8.0,0,19919.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,1,12.0,1,68.0,4.0,2.0,3.0,1.0,2.0,1.0,26.0,18.0,6.0,14.5,2,26685.0,False,False,False,False,False,False,True,False,False,True,False
0.0,30.0,1,10.0,0,54.0,3.0,2.0,2.0,1.0,2.0,1.0,17.0,7.0,2.0,1.0,1,22623.0,False,False,False,False,False,False,True,False,True,False,False
0.0,36.0,1,4.0,0,59.0,3.0,4.0,4.0,0.0,3.0,1.0,16.0,7.0,0.0,3.0,1,17277.0,True,False,False,True,False,False,False,True,False,False,False
1.0,42.0,2,7.0,0,58.0,3.0,5.0,4.0,0.0,2.0,0.0,24.0,9.0,6.0,8.0,0,25355.0,False,True,False,False,True,False,False,False,True,False,False
0.0,33.0,1,9.0,0,60.0,1.5,3.0,5.0,0.0,6.0,0.0,24.0,14.0,6.0,6.0,1,18143.0,False,False,False,False,False,False,True,True,False,False,False
0.0,28.0,0,5.0,0,43.0,3.0,1.0,3.0,0.0,1.0,0.0,20.0,5.0,0.0,4.0,2,19221.0,False,True,False,False,False,False,False,False,True,False,False
0.0,23.0,1,5.0,0,82.0,3.0,1.0,2.0,1.0,1.0,0.0,20.0,4.0,3.0,2.0,2,18523.0,False,False,True,False,False,False,False,True,False,False,False
0.0,32.0,2,3.0,0,79.0,3.0,2.0,1.0,1.0,0.0,0.0,18.0,8.0,3.0,6.0,0,18068.0,False,False,False,False,False,False,True,True,False,False,False
0.0,39.0,1,10.0,0,57.0,3.0,3.0,5.0,1.0,1.0,0.0,30.0,10.0,6.0,9.0,1,20151.0,False,False,False,False,False,False,False,False,True,False,False
0.0,26.0,1,13.0,0,59.0,3.0,5.0,2.0,0.0,1.0,0.0,20.0,6.0,2.0,2.0,0,20950.0,False,True,False,False,False,False,True,False,True,False,False
0.0,40.0,1,11.0,1,54.0,4.0,3.0,4.0,0.0,7.0,0.0,17.0,7.0,1.0,3.0,1,21852.0,False,True,True,False,False,False,False,False,True,False,False
0.0,49.0,1,8.0,0,35.0,3.0,5.0,4.0,1.0,3.0,0.0,19.0,28.5,0.0,7.0,1,25466.0,False,False,False,False,False,False,True,False,False,True,False
0.0,38.0,2,11.0,0,71.0,3.0,1.0,3.0,1.0,3.0,0.0,16.0,9.0,1.0,2.0,1,21077.0,True,False,False,True,False,False,False,False,True,False,False
0.0,46.0,1,3.0,0,52.0,3.0,4.0,1.0,0.0,3.0,0.0,20.0,12.0,4.0,7.0,1,23578.0,False,False,False,False,False,False,True,False,False,True,False
0.0,36.0,1,10.0,0,59.0,3.0,3.0,5.0,0.0,2.0,0.0,26.0,7.0,1.0,4.0,2,17238.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,1,18.0,0,33.0,4.0,3.0,4.0,0.0,2.0,0.0,21.0,12.0,1.0,3.0,1,20507.0,False,True,False,False,True,False,False,False,True,False,False
0.0,30.0,2,13.0,1,63.0,3.0,5.0,4.0,1.0,1.0,0.0,20.0,9.0,2.0,2.0,1,19291.0,False,False,False,False,False,False,True,True,False,False,False
0.0,43.0,1,9.0,0,55.0,3.0,5.0,5.0,1.0,10.0,0.0,19.0,19.0,6.0,8.0,1,29348.0,False,False,False,False,False,False,False,False,False,True,False
0.0,39.0,1,11.0,0,59.0,3.0,3.0,5.0,1.0,1.0,1.0,19.0,21.0,6.0,10.0,2,30799.5,False,False,False,False,False,False,False,False,False,False,False
0.0,36.0,1,8.0,0,59.0,4.0,4.0,3.0,1.0,3.0,0.0,20.0,13.0,5.0,2.0,2,17329.0,False,True,False,False,False,False,True,True,False,False,False
1.0,43.0,1,10.0,1,55.0,5.0,2.0,3.0,1.0,8.0,0.0,18.0,7.0,1.0,3.0,0,20346.0,False,True,False,False,True,False,False,False,True,False,False
0.0,54.0,1,20.0,1,65.0,3.0,2.0,5.0,0.0,9.0,1.0,16.0,9.0,1.0,4.0,1,20485.0,False,False,False,False,False,False,False,False,True,False,False
1.0,19.0,1,3.0,0,47.0,4.0,1.0,2.0,1.0,1.0,0.0,27.0,1.0,1.0,0.0,0,16102.0,False,False,False,False,False,False,True,True,False,False,False
0.0,49.0,1,7.0,0,56.0,3.0,1.0,1.0,1.0,2.0,0.0,17.0,12.0,1.0,9.0,0,23898.0,False,False,False,False,False,False,True,False,False,True,False
1.0,28.0,2,2.0,0,62.0,3.0,4.0,3.0,1.0,3.0,0.0,20.0,5.0,1.0,2.0,1,17909.0,False,True,True,False,False,False,False,True,False,False,False
1.0,42.0,1,15.0,1,51.0,3.0,1.0,3.0,0.0,2.0,0.0,18.0,24.0,6.0,9.0,1,30799.5,False,False,True,False,False,False,False,False,False,False,True
0.0,26.0,1,6.0,1,30.0,4.0,4.0,3.0,1.0,0.0,0.0,23.0,5.0,0.0,0.0,0,17966.0,False,True,False,False,False,True,False,True,False,False,False
0.0,27.0,1,6.0,1,59.0,3.0,4.0,4.0,1.0,1.0,1.0,17.0,4.0,1.0,2.0,0,17478.0,False,False,False,False,False,False,True,True,False,False,False
0.0,30.0,1,12.0,0,63.0,1.5,2.0,3.0,0.0,7.0,0.0,24.0,6.0,1.0,1.0,1,18451.0,False,False,False,False,False,False,True,True,False,False,False
0.0,36.0,2,5.0,1,67.0,3.0,1.0,4.0,0.0,7.0,0.0,18.0,18.0,0.0,2.0,1,20131.0,False,False,False,False,False,False,True,False,True,False,False
0.0,42.0,2,4.0,1,68.0,3.0,1.0,5.0,1.0,1.0,0.0,23.0,11.0,2.0,8.0,1,20103.0,False,True,False,False,True,False,False,False,True,False,False
0.0,43.0,1,7.0,1,73.0,4.0,4.0,3.0,0.0,1.0,1.0,19.0,20.0,1.0,3.0,0,19081.0,False,False,False,False,False,False,False,False,True,False,False
0.0,37.0,1,20.0,0,73.0,3.0,4.0,4.0,0.0,4.0,0.0,26.0,8.0,0.0,0.0,2,18022.0,False,False,False,False,False,False,True,True,False,False,False
1.0,32.0,1,9.0,0,78.0,5.0,4.0,3.0,0.0,5.0,1.0,24.0,13.0,6.0,8.0,2,22172.0,False,True,False,False,False,False,True,False,True,False,False
0.0,37.0,1,4.0,1,75.0,3.0,4.0,3.0,0.0,7.0,0.0,20.0,16.0,1.0,1.0,0,22815.0,False,True,False,False,False,False,True,False,True,False,False
0.0,55.0,1,3.0,0,60.0,4.0,1.0,5.0,0.0,8.0,0.0,17.0,28.5,0.0,0.0,1,30799.5,False,False,False,False,False,False,False,False,False,False,True
0.0,28.0,0,9.0,0,43.0,3.0,1.0,1.0,1.0,1.0,0.0,20.0,3.0,2.0,2.0,1,17706.0,True,False,False,False,False,False,True,True,False,False,False
0.0,58.5,1,19.0,0,56.0,3.0,3.0,5.0,1.0,9.0,0.0,20.0,11.0,3.0,3.0,0,21405.0,False,True,False,False,True,False,False,False,True,False,False
0.0,28.0,1,9.0,0,42.0,3.0,2.0,2.0,1.0,1.0,0.0,16.0,5.0,0.0,2.0,2,17713.0,False,False,False,False,False,False,False,True,False,False,False
1.0,35.0,0,22.0,0,69.0,1.5,3.0,1.0,0.0,9.0,1.0,19.0,9.0,1.0,5.0,0,21304.0,False,True,False,False,True,False,False,False,True,False,False
0.0,28.0,0,11.0,0,59.0,5.0,2.0,3.0,1.0,2.0,0.0,25.0,4.0,2.0,3.0,1,20621.0,False,False,False,False,False,False,True,True,False,False,False
0.0,54.0,1,3.0,1,36.0,3.0,4.0,5.0,1.0,8.0,0.0,26.0,19.0,6.0,11.0,0,24381.0,False,True,False,False,False,False,False,False,True,False,False
0.0,42.0,1,3.0,1,51.0,3.0,5.0,2.0,1.0,1.0,0.0,18.0,10.0,2.0,3.0,2,19089.0,False,False,False,False,False,False,True,False,True,False,False
0.0,30.0,2,3.0,1,44.0,3.0,4.0,1.0,0.0,2.0,0.0,20.0,12.0,5.0,2.0,1,23918.0,False,True,False,False,False,False,False,False,False,True,False
1.0,33.0,1,28.0,0,59.0,3.0,1.0,2.0,1.0,2.0,1.0,30.0,2.0,1.0,3.0,0,18795.0,False,False,False,False,False,False,True,True,False,False,False
